State	District	Year	GWL_mbgl
Telangana	KARIMNAGAR	2021	0.01
Telangana	KARIMNAGAR	2022	1.15
Telangana	KARIMNAGAR	2022	0.52
Telangana	KARIMNAGAR	2022	1.53
Telangana	KARIMNAGAR	2022	0.6
Telangana	KARIMNAGAR	2023	2.13
Telangana	RANGA REDDY	2021	0.55
Telangana	RANGA REDDY	2021	0.62
Telangana	RANGA REDDY	2021	0.4
Telangana	RANGA REDDY	2022	0.67
Telangana	RANGA REDDY	2022	0.95
Telangana	RANGA REDDY	2022	0.55
Telangana	RANGA REDDY	2022	0.75
Telangana	RANGA REDDY	2023	2.6
Telangana	RANGA REDDY	2023	4.33
Telangana	RANGA REDDY	2023	1.75
Telangana	KHAMMAM	2022	13.56
Telangana	KHAMMAM	2022	1.4
Telangana	KHAMMAM	2022	3.24
Telangana	KHAMMAM	2023	6.34
Telangana	KHAMMAM	2023	4.86
Telangana	MAHBUBNAGAR	2021	3.18
Telangana	MAHBUBNAGAR	2021	2.77
Telangana	MAHBUBNAGAR	2021	14.18
Telangana	MAHBUBNAGAR	2022	5.94
Telangana	MAHBUBNAGAR	2022	4.98
Telangana	MAHBUBNAGAR	2022	3.86
Telangana	MAHBUBNAGAR	2022	6.37
Telangana	MAHBUBNAGAR	2023	3.99
Telangana	MAHBUBNAGAR	2023	4.91
Telangana	JOGULAMBA(GADWAL)	2023	3.99
Telangana	JOGULAMBA(GADWAL)	2023	4.9
Telangana	WARANGAL RURAL	2021	2.23
Telangana	WARANGAL RURAL	2021	1.71
Telangana	WARANGAL RURAL	2021	1.35
Telangana	WARANGAL RURAL	2022	2.06
Telangana	WARANGAL RURAL	2022	2.01
Telangana	WARANGAL RURAL	2022	0.85
Telangana	WARANGAL RURAL	2023	2.1
Telangana	WARANGAL RURAL	2023	1.24
Telangana	HYDERABAD	2023	34.36
Telangana	HYDERABAD	2023	14.29
Telangana	HYDERABAD	2023	11.65
Telangana	HYDERABAD	2021	9.13
Telangana	HYDERABAD	2021	9.66
Telangana	HYDERABAD	2022	11.6
Telangana	HYDERABAD	2022	15.59
Telangana	HYDERABAD	2022	10.08
Telangana	HYDERABAD	2022	9.31
Telangana	HYDERABAD	2023	15.61
Telangana	HYDERABAD	2021	4.68
Telangana	HYDERABAD	2021	5.9
Telangana	HYDERABAD	2022	40.84
Telangana	HYDERABAD	2022	7.9
Telangana	HYDERABAD	2022	7.7
Telangana	HYDERABAD	2023	9.1
Telangana	HYDERABAD	2023	8.14
Telangana	KARIMNAGAR	2021	3.61
Telangana	KARIMNAGAR	2021	3.17
Telangana	KARIMNAGAR	2021	2.26
Telangana	KARIMNAGAR	2022	3.3
Telangana	KARIMNAGAR	2022	6.63
Telangana	KARIMNAGAR	2022	3.14
Telangana	KARIMNAGAR	2022	2.74
Telangana	KARIMNAGAR	2023	5.51
Telangana	KARIMNAGAR	2023	5.78
Telangana	SIDDIPET	2023	5.51
Telangana	SIDDIPET	2023	11.21
Telangana	ADILABAD	2021	5.7
Telangana	ADILABAD	2021	2.01
Telangana	ADILABAD	2021	2.02
Telangana	ADILABAD	2022	2.84
Telangana	ADILABAD	2022	5.24
Telangana	ADILABAD	2022	4.89
Telangana	ADILABAD	2022	1.5
Telangana	ADILABAD	2023	3.32
Telangana	ADILABAD	2023	2.01
Telangana	ADILABAD	2021	1.22
Telangana	ADILABAD	2021	2.18
Telangana	ADILABAD	2022	1.66
Telangana	ADILABAD	2022	1.11
Telangana	ADILABAD	2022	2.23
Telangana	ADILABAD	2023	4.36
Telangana	ADILABAD	2023	1.88
Telangana	ADILABAD	2021	-0.02
Telangana	ADILABAD	2021	0.28
Telangana	ADILABAD	2021	0.23
Telangana	ADILABAD	2022	0.02
Telangana	ADILABAD	2022	-0.06
Telangana	ADILABAD	2022	-0.23
Telangana	ADILABAD	2022	0.12
Telangana	ADILABAD	2023	1.26
Telangana	ADILABAD	2023	2.26
Telangana	ADILABAD	2021	2.92
Telangana	ADILABAD	2021	3.55
Telangana	ADILABAD	2022	7.97
Telangana	ADILABAD	2022	14.57
Telangana	ADILABAD	2022	2.98
Telangana	ADILABAD	2022	4.13
Telangana	ADILABAD	2023	12.73
Telangana	ADILABAD	2023	4.97
Telangana	NALGONDA	2022	0.59
Telangana	NALGONDA	2022	0.38
Telangana	NALGONDA	2023	1.57
Telangana	NALGONDA	2023	1.36
Telangana	NALGONDA	2022	0.4
Telangana	NALGONDA	2022	0.71
Telangana	NALGONDA	2022	0.53
Telangana	NALGONDA	2022	0.35
Telangana	NALGONDA	2023	1.8
Telangana	NALGONDA	2023	1.65
Telangana	KHAMMAM	2022	4.92
Telangana	KHAMMAM	2022	7
Telangana	KHAMMAM	2022	3.98
Telangana	KHAMMAM	2022	4.1
Telangana	KHAMMAM	2023	13.56
Telangana	KHAMMAM	2023	4.9
Telangana	ADILABAD	2021	4.92
Telangana	ADILABAD	2021	5.03
Telangana	ADILABAD	2021	5.34
Telangana	ADILABAD	2022	5.62
Telangana	ADILABAD	2022	6.17
Telangana	ADILABAD	2022	4.1
Telangana	ADILABAD	2022	2.85
Telangana	ADILABAD	2023	6.07
Telangana	ADILABAD	2023	5.04
Telangana	ADILABAD	2021	4.95
Telangana	ADILABAD	2021	1.8
Telangana	ADILABAD	2021	3.05
Telangana	ADILABAD	2022	3.31
Telangana	ADILABAD	2022	9.28
Telangana	ADILABAD	2022	1.47
Telangana	ADILABAD	2022	2.35
Telangana	ADILABAD	2023	5.95
Telangana	ADILABAD	2023	5.16
Telangana	ADILABAD	2023	4.67
Telangana	MANCHERIAL	2023	5.95
Telangana	ADILABAD	2021	3.65
Telangana	ADILABAD	2021	3.72
Telangana	ADILABAD	2021	3.33
Telangana	ADILABAD	2022	4.59
Telangana	ADILABAD	2022	1.92
Telangana	ADILABAD	2022	2.9
Telangana	ADILABAD	2023	5.74
Telangana	ADILABAD	2023	5.16
Telangana	ADILABAD	2023	4.69
Telangana	NIZAMABAD	2021	4.31
Telangana	NIZAMABAD	2022	4.91
Telangana	NIZAMABAD	2022	7.46
Telangana	NIZAMABAD	2022	3.74
Telangana	NIZAMABAD	2022	3.28
Telangana	NIZAMABAD	2023	7.26
Telangana	NIZAMABAD	2023	6.38
Telangana	NIZAMABAD	2021	1.14
Telangana	NIZAMABAD	2021	6.27
Telangana	NIZAMABAD	2021	1.21
Telangana	NIZAMABAD	2022	1.66
Telangana	NIZAMABAD	2022	2.24
Telangana	NIZAMABAD	2022	0.77
Telangana	NIZAMABAD	2022	0.44
Telangana	NIZAMABAD	2023	1.89
Telangana	NIZAMABAD	2023	5.65
Telangana	NIZAMABAD	2023	1.4
Telangana	NIZAMABAD	2021	4.31
Telangana	NIZAMABAD	2021	6.15
Telangana	NIZAMABAD	2021	1.27
Telangana	NIZAMABAD	2022	4.58
Telangana	NIZAMABAD	2022	10.19
Telangana	NIZAMABAD	2022	3.8
Telangana	NIZAMABAD	2022	3.35
Telangana	NIZAMABAD	2023	9.36
Telangana	NIZAMABAD	2023	6.47
Telangana	KAMAREDDY	2023	5.65
Telangana	MEDAK	2021	16.72
Telangana	MEDAK	2021	14.74
Telangana	MEDAK	2021	6.83
Telangana	MEDAK	2022	8.82
Telangana	MEDAK	2022	12.78
Telangana	MEDAK	2022	11.65
Telangana	MEDAK	2022	8.25
Telangana	MEDAK	2023	14.29
Telangana	MEDAK	2023	10.35
Telangana	MEDAK	2023	6.55
Telangana	SANGA REDDY	2023	8.84
Telangana	ADILABAD	2021	3.68
Telangana	ADILABAD	2021	0.17
Telangana	ADILABAD	2021	2.89
Telangana	ADILABAD	2022	3.47
Telangana	ADILABAD	2022	5.08
Telangana	ADILABAD	2022	1.03
Telangana	ADILABAD	2022	5.3
Telangana	ADILABAD	2023	4.42
Telangana	ADILABAD	2023	7.53
Telangana	MEDAK	2023	4.99
Telangana	MEDAK	2023	3.27
Telangana	MEDAK	2023	2.23
Telangana	MEDAK	2021	5.44
Telangana	MEDAK	2021	1.55
Telangana	MEDAK	2021	1.25
Telangana	MEDAK	2022	2.36
Telangana	MEDAK	2022	4.79
Telangana	MEDAK	2022	0.76
Telangana	MEDAK	2022	1.14
Telangana	MEDAK	2023	3.27
Telangana	MEDAK	2023	4.21
Telangana	NALGONDA	2021	4.45
Telangana	NALGONDA	2021	2.48
Telangana	NALGONDA	2021	2.61
Telangana	NALGONDA	2022	3.24
Telangana	NALGONDA	2022	6.52
Telangana	NALGONDA	2022	5.11
Telangana	NALGONDA	2022	5.66
Telangana	NALGONDA	2023	4.2
Telangana	NALGONDA	2023	8.32
Telangana	NALGONDA	2023	9.01
Telangana	NALGONDA	2021	4.23
Telangana	NALGONDA	2021	2.14
Telangana	NALGONDA	2021	2.35
Telangana	NALGONDA	2022	2.04
Telangana	NALGONDA	2022	6.38
Telangana	NALGONDA	2022	4.92
Telangana	NALGONDA	2022	5.46
Telangana	NALGONDA	2023	3.7
Telangana	NALGONDA	2023	8.05
Telangana	NALGONDA	2023	8.88
Telangana	KHAMMAM	2022	2.17
Telangana	KHAMMAM	2022	3.6
Telangana	KHAMMAM	2022	0.86
Telangana	KHAMMAM	2022	1.58
Telangana	KHAMMAM	2023	3.86
Telangana	KHAMMAM	2023	0.52
Telangana	NALGONDA	2022	3.85
Telangana	NALGONDA	2022	9.62
Telangana	NALGONDA	2023	21.14
Telangana	RAJANNA SIRCILLA	2023	5.85
Telangana	KARIMNAGAR	2021	6.02
Telangana	KARIMNAGAR	2021	6.76
Telangana	KARIMNAGAR	2021	5.25
Telangana	KARIMNAGAR	2022	5.23
Telangana	KARIMNAGAR	2022	6.48
Telangana	KARIMNAGAR	2022	3.53
Telangana	KARIMNAGAR	2022	4.74
Telangana	KARIMNAGAR	2023	5.85
Telangana	KARIMNAGAR	2023	7.03
Telangana	KARIMNAGAR	2023	5.73
Telangana	HYDERABAD	2021	2.6
Telangana	HYDERABAD	2021	3.39
Telangana	HYDERABAD	2021	2.75
Telangana	HYDERABAD	2022	7.38
Telangana	HYDERABAD	2022	1.6
Telangana	HYDERABAD	2022	1.42
Telangana	HYDERABAD	2023	2.18
Telangana	HYDERABAD	2023	2.27
Telangana	RANGA REDDY	2021	2.16
Telangana	RANGA REDDY	2021	3.2
Telangana	RANGA REDDY	2021	2.66
Telangana	RANGA REDDY	2022	3.56
Telangana	RANGA REDDY	2022	5.26
Telangana	RANGA REDDY	2022	1.64
Telangana	RANGA REDDY	2022	1.51
Telangana	RANGA REDDY	2023	2.97
Telangana	RANGA REDDY	2023	4.33
Telangana	KHAMMAM	2021	2.84
Telangana	KHAMMAM	2021	0.97
Telangana	KHAMMAM	2021	1.47
Telangana	KHAMMAM	2022	2.67
Telangana	KHAMMAM	2022	6
Telangana	KHAMMAM	2022	0.89
Telangana	KHAMMAM	2022	1.77
Telangana	KHAMMAM	2023	4.74
Telangana	KHAMMAM	2023	6.35
Telangana	KHAMMAM	2023	2.2
Telangana	MAHBUBNAGAR	2021	10.58
Telangana	MAHBUBNAGAR	2022	10.02
Telangana	MAHBUBNAGAR	2023	1.7
Telangana	MAHBUBNAGAR	2023	10.3
Telangana	NAGARKURNOOL	2023	1.7
Telangana	RANGA REDDY	2021	1.58
Telangana	RANGA REDDY	2021	1.39
Telangana	RANGA REDDY	2021	0.89
Telangana	RANGA REDDY	2022	1.28
Telangana	RANGA REDDY	2022	2.43
Telangana	RANGA REDDY	2022	1.03
Telangana	RANGA REDDY	2022	1.23
Telangana	RANGA REDDY	2023	2.32
Telangana	MAHBUBNAGAR	2022	4.08
Telangana	MAHBUBNAGAR	2022	3.42
Telangana	MAHBUBNAGAR	2023	3.58
Telangana	WARANGAL RURAL	2021	3.3
Telangana	WARANGAL RURAL	2021	4.05
Telangana	WARANGAL RURAL	2021	0.71
Telangana	WARANGAL RURAL	2022	2.42
Telangana	WARANGAL RURAL	2022	16.33
Telangana	WARANGAL RURAL	2022	2.91
Telangana	WARANGAL RURAL	2022	1.3
Telangana	WARANGAL RURAL	2023	4.89
Telangana	WARANGAL RURAL	2023	10.8
Telangana	WARANGAL RURAL	2022	6.89
Telangana	WARANGAL RURAL	2022	11.2
Telangana	WARANGAL RURAL	2023	18.8
Telangana	WARANGAL RURAL	2023	0.93
Telangana	WARANGAL RURAL	2022	5.33
Telangana	WARANGAL RURAL	2023	4.06
Telangana	NALGONDA	2021	1.07
Telangana	NALGONDA	2021	0.49
Telangana	NALGONDA	2021	0.58
Telangana	NALGONDA	2022	1.55
Telangana	NALGONDA	2022	2.51
Telangana	NALGONDA	2022	0.43
Telangana	NALGONDA	2022	0.67
Telangana	NALGONDA	2023	1.7
Telangana	NALGONDA	2023	2.29
Telangana	JOGULAMBA(GADWAL)	2023	2.35
Telangana	JOGULAMBA(GADWAL)	2023	3.1
Telangana	MAHBUBNAGAR	2021	1.51
Telangana	MAHBUBNAGAR	2022	1.65
Telangana	MAHBUBNAGAR	2022	2.6
Telangana	MAHBUBNAGAR	2022	1.94
Telangana	MAHBUBNAGAR	2022	1.62
Telangana	MAHBUBNAGAR	2023	2.78
Telangana	MAHBUBNAGAR	2022	2.56
Telangana	MAHBUBNAGAR	2022	1.15
Telangana	MAHBUBNAGAR	2023	4.22
Telangana	MAHBUBNAGAR	2023	3.36
Telangana	MAHBUBNAGAR	2022	2.05
Telangana	MAHBUBNAGAR	2022	0.97
Telangana	MAHBUBNAGAR	2023	4.56
Telangana	MAHBUBNAGAR	2023	3.12
Telangana	MAHBUBNAGAR	2022	2.2
Telangana	MAHBUBNAGAR	2022	1.08
Telangana	MAHBUBNAGAR	2023	4.98
Telangana	ADILABAD	2021	0.9
Telangana	ADILABAD	2021	0.41
Telangana	ADILABAD	2021	0.81
Telangana	ADILABAD	2022	1.2
Telangana	ADILABAD	2022	3.93
Telangana	ADILABAD	2022	0.35
Telangana	ADILABAD	2022	1.35
Telangana	ADILABAD	2023	3.28
Telangana	ADILABAD	2023	1.34
Telangana	ADILABAD	2023	2.51
Telangana	KARIMNAGAR	2021	5.99
Telangana	KARIMNAGAR	2021	6.3
Telangana	KARIMNAGAR	2021	5.83
Telangana	KARIMNAGAR	2022	5.93
Telangana	KARIMNAGAR	2022	9.3
Telangana	KARIMNAGAR	2022	4.67
Telangana	KARIMNAGAR	2022	6.9
Telangana	KARIMNAGAR	2023	6.86
Telangana	KARIMNAGAR	2023	9.58
Telangana	KARIMNAGAR	2023	5.18
Telangana	KARIMNAGAR	2021	3.33
Telangana	KARIMNAGAR	2021	2.59
Telangana	KARIMNAGAR	2021	2.92
Telangana	KARIMNAGAR	2022	3.71
Telangana	KARIMNAGAR	2022	6.3
Telangana	KARIMNAGAR	2022	2.76
Telangana	KARIMNAGAR	2022	2.78
Telangana	KARIMNAGAR	2023	2.13
Telangana	KARIMNAGAR	2023	4.98
Telangana	KARIMNAGAR	2023	7.53
Telangana	KARIMNAGAR	2023	3.35
Telangana	MAHBUBNAGAR	2021	2.38
Telangana	MAHBUBNAGAR	2021	3.38
Telangana	MAHBUBNAGAR	2021	6.48
Telangana	MAHBUBNAGAR	2022	5.47
Telangana	MAHBUBNAGAR	2022	10
Telangana	MAHBUBNAGAR	2022	8.73
Telangana	MAHBUBNAGAR	2022	2.76
Telangana	MAHBUBNAGAR	2023	5.34
Telangana	MAHBUBNAGAR	2023	7.85
Telangana	JOGULAMBA(GADWAL)	2023	5.34
Telangana	JOGULAMBA(GADWAL)	2023	8.97
Telangana	KARIMNAGAR	2021	0.85
Telangana	KARIMNAGAR	2022	2.28
Telangana	KARIMNAGAR	2022	2.24
Telangana	KARIMNAGAR	2022	2.87
Telangana	KARIMNAGAR	2022	4.2
Telangana	KARIMNAGAR	2023	2.83
Telangana	KARIMNAGAR	2023	3.87
Telangana	MEDAK	2021	3.62
Telangana	MEDAK	2021	0.47
Telangana	MEDAK	2021	9.63
Telangana	MEDAK	2022	4.09
Telangana	MEDAK	2022	5.17
Telangana	MEDAK	2022	1.3
Telangana	MEDAK	2022	1.3
Telangana	MEDAK	2023	4.63
Telangana	MEDAK	2023	2.2
Telangana	SANGA REDDY	2023	3.98
Telangana	NALGONDA	2023	3.46
Telangana	NALGONDA	2021	4.3
Telangana	NALGONDA	2021	3.55
Telangana	NALGONDA	2021	1
Telangana	NALGONDA	2022	3.21
Telangana	NALGONDA	2022	6.53
Telangana	NALGONDA	2022	3.32
Telangana	NALGONDA	2022	0.25
Telangana	NALGONDA	2023	1.56
Telangana	YADADRI	2023	2.21
Telangana	MEDAK	2022	24.43
Telangana	MEDAK	2022	15.87
Telangana	MEDAK	2023	23.7
Telangana	MEDAK	2023	18.25
Telangana	NIZAMABAD	2023	3.62
Telangana	NIZAMABAD	2023	7.47
Telangana	HYDERABAD	2021	3.25
Telangana	HYDERABAD	2021	2.2
Telangana	HYDERABAD	2021	2.47
Telangana	HYDERABAD	2022	2.45
Telangana	HYDERABAD	2022	2.89
Telangana	HYDERABAD	2022	2.8
Telangana	HYDERABAD	2022	2.7
Telangana	HYDERABAD	2023	4.03
Telangana	HYDERABAD	2023	3.4
Telangana	HYDERABAD	2023	2.39
Telangana	ADILABAD	2022	0.53
Telangana	ADILABAD	2022	0.41
Telangana	ADILABAD	2022	0.8
Telangana	ADILABAD	2023	5.11
Telangana	KARIMNAGAR	2023	6.32
Telangana	KARIMNAGAR	2022	2.82
Telangana	KARIMNAGAR	2023	6.43
Telangana	KARIMNAGAR	2023	5
Telangana	NAGARKURNOOL	2023	2.05
Telangana	NAGARKURNOOL	2023	1.85
Telangana	MAHBUBNAGAR	2021	2.35
Telangana	MAHBUBNAGAR	2021	3.89
Telangana	MAHBUBNAGAR	2021	2.98
Telangana	MAHBUBNAGAR	2022	3.54
Telangana	MAHBUBNAGAR	2022	5.02
Telangana	MAHBUBNAGAR	2022	1.71
Telangana	MAHBUBNAGAR	2022	0.94
Telangana	MAHBUBNAGAR	2023	2.05
Telangana	MAHBUBNAGAR	2023	3.13
Telangana	MEDAK	2022	4.76
Telangana	MEDAK	2022	4.44
Telangana	MEDAK	2023	10.58
Telangana	MEDAK	2023	7.6
Telangana	MEDAK	2022	4.48
Telangana	MEDAK	2022	4.49
Telangana	MEDAK	2023	10.37
Telangana	MEDAK	2023	7.6
Telangana	KARIMNAGAR	2023	1.78
Telangana	KARIMNAGAR	2023	3.1
Telangana	KARIMNAGAR	2021	0.7
Telangana	KARIMNAGAR	2021	1.73
Telangana	KARIMNAGAR	2021	2.74
Telangana	KARIMNAGAR	2022	1.3
Telangana	KARIMNAGAR	2022	1.33
Telangana	KARIMNAGAR	2022	1.4
Telangana	KARIMNAGAR	2022	0.46
Telangana	KARIMNAGAR	2023	1.78
Telangana	WARANGAL RURAL	2021	5.52
Telangana	WARANGAL RURAL	2021	4.29
Telangana	WARANGAL RURAL	2021	3.8
Telangana	WARANGAL RURAL	2022	4.79
Telangana	WARANGAL RURAL	2022	7.87
Telangana	WARANGAL RURAL	2022	2.05
Telangana	WARANGAL RURAL	2022	3.5
Telangana	WARANGAL RURAL	2023	5.44
Telangana	WARANGAL RURAL	2023	8.01
Telangana	WARANGAL RURAL	2023	2.39
Telangana	MULUGU	2023	5.44
Telangana	KARIMNAGAR	2023	2.24
Telangana	KARIMNAGAR	2021	1.3
Telangana	KARIMNAGAR	2021	1.53
Telangana	KARIMNAGAR	2021	0.93
Telangana	KARIMNAGAR	2022	1.71
Telangana	KARIMNAGAR	2022	2.46
Telangana	KARIMNAGAR	2022	2.58
Telangana	KARIMNAGAR	2022	2.13
Telangana	KARIMNAGAR	2023	3.21
Telangana	KARIMNAGAR	2023	1.3
Telangana	PEDDAPALLY	2023	2.24
Telangana	NALGONDA	2023	2.52
Telangana	NALGONDA	2022	1.48
Telangana	NALGONDA	2022	1.14
Telangana	NALGONDA	2023	2.87
Telangana	NALGONDA	2023	2.72
Telangana	NALGONDA	2021	1.65
Telangana	NALGONDA	2021	1.28
Telangana	NALGONDA	2021	1.2
Telangana	NALGONDA	2022	1.55
Telangana	NALGONDA	2022	1.97
Telangana	NALGONDA	2022	2.43
Telangana	NALGONDA	2022	1.28
Telangana	NALGONDA	2023	7.49
Telangana	NALGONDA	2023	2.09
Telangana	NALGONDA	2022	2.94
Telangana	NALGONDA	2022	1.86
Telangana	NALGONDA	2022	1.3
Telangana	NALGONDA	2022	1.32
Telangana	NALGONDA	2023	2.6
Telangana	NALGONDA	2023	3.15
Telangana	MEDAK	2021	8.11
Telangana	WARANGAL RURAL	2021	3.11
Telangana	WARANGAL RURAL	2021	3.83
Telangana	MEDAK	2021	23.17
Telangana	MEDAK	2021	10.18
Telangana	MEDAK	2022	11.87
Telangana	MEDAK	2022	17.83
Telangana	MEDAK	2022	3
Telangana	MEDAK	2022	2.52
Telangana	MEDAK	2023	4.12
Telangana	MEDAK	2023	13.15
Telangana	MEDAK	2023	8.18
Telangana	SANGA REDDY	2023	4.12
Telangana	RANGA REDDY	2021	4.93
Telangana	KHAMMAM	2021	3.29
Telangana	KHAMMAM	2021	2.48
Telangana	KHAMMAM	2021	2.92
Telangana	KHAMMAM	2022	4.47
Telangana	KHAMMAM	2022	5.82
Telangana	KHAMMAM	2022	2.47
Telangana	KHAMMAM	2022	1.81
Telangana	KHAMMAM	2023	4.21
Telangana	KHAMMAM	2023	6.35
Telangana	KHAMMAM	2023	2.52
Telangana	BHADRADRI	2023	4.21
Telangana	RANGA REDDY	2023	16.08
Telangana	RANGA REDDY	2021	9.67
Telangana	RANGA REDDY	2021	7.26
Telangana	RANGA REDDY	2021	3.78
Telangana	RANGA REDDY	2022	10.42
Telangana	RANGA REDDY	2022	15.9
Telangana	RANGA REDDY	2022	5.32
Telangana	RANGA REDDY	2022	5.53
Telangana	RANGA REDDY	2023	6.88
Telangana	RANGA REDDY	2023	11.69
Telangana	KARIMNAGAR	2021	5.62
Telangana	KARIMNAGAR	2021	4.51
Telangana	KARIMNAGAR	2021	3.31
Telangana	KARIMNAGAR	2022	5.09
Telangana	KARIMNAGAR	2022	12.78
Telangana	KARIMNAGAR	2022	6.12
Telangana	KARIMNAGAR	2022	3.29
Telangana	KARIMNAGAR	2023	7.06
Telangana	KARIMNAGAR	2023	13.28
Telangana	KARIMNAGAR	2023	6.5
Telangana	KARIMNAGAR	2023	7.06
Telangana	NALGONDA	2021	1.57
Telangana	NALGONDA	2021	1.82
Telangana	NALGONDA	2021	2.4
Telangana	NALGONDA	2022	2.02
Telangana	NALGONDA	2022	1.92
Telangana	NALGONDA	2022	1.92
Telangana	NALGONDA	2022	3.13
Telangana	NALGONDA	2023	1.92
Telangana	NALGONDA	2023	2.33
Telangana	NALGONDA	2023	1.95
Telangana	NALGONDA	2023	9.38
Telangana	NALGONDA	2023	10.9
Telangana	NALGONDA	2023	7.49
Telangana	NALGONDA	2021	4.45
Telangana	NALGONDA	2021	1.41
Telangana	NALGONDA	2021	4.78
Telangana	NALGONDA	2022	3.44
Telangana	NALGONDA	2022	7.64
Telangana	NALGONDA	2022	6.51
Telangana	NALGONDA	2022	3.45
Telangana	MAHBUBNAGAR	2022	0.92
Telangana	MAHBUBNAGAR	2022	3.4
Telangana	MAHBUBNAGAR	2023	12.35
Telangana	MAHBUBNAGAR	2022	1
Telangana	MAHBUBNAGAR	2022	3.68
Telangana	MAHBUBNAGAR	2023	12.61
Telangana	NALGONDA	2021	1.71
Telangana	NALGONDA	2021	1.83
Telangana	MAHBUBNAGAR	2021	4.51
Telangana	MAHBUBNAGAR	2021	5.16
Telangana	MAHBUBNAGAR	2022	7.45
Telangana	MAHBUBNAGAR	2022	14.74
Telangana	MAHBUBNAGAR	2022	8.35
Telangana	MAHBUBNAGAR	2022	2.41
Telangana	MAHBUBNAGAR	2023	12.22
Telangana	WARANGAL RURAL	2021	2.35
Telangana	WARANGAL RURAL	2021	1.75
Telangana	WARANGAL RURAL	2021	2.17
Telangana	WARANGAL RURAL	2022	2.87
Telangana	WARANGAL RURAL	2022	3.78
Telangana	RANGA REDDY	2021	5.55
Telangana	RANGA REDDY	2021	9.25
Telangana	RANGA REDDY	2021	3.87
Telangana	RANGA REDDY	2022	6.35
Telangana	RANGA REDDY	2022	10.08
Telangana	RANGA REDDY	2022	3.55
Telangana	RANGA REDDY	2022	4.05
Telangana	RANGA REDDY	2023	7.06
Telangana	RANGA REDDY	2023	6.78
Telangana	ADILABAD	2023	3.41
Telangana	ADILABAD	2021	3.7
Telangana	ADILABAD	2021	0.53
Telangana	ADILABAD	2021	2.13
Telangana	ADILABAD	2022	2.84
Telangana	ADILABAD	2022	5.4
Telangana	ADILABAD	2022	0.6
Telangana	ADILABAD	2022	2
Telangana	KHAMMAM	2022	4.23
Telangana	KHAMMAM	2022	2.25
Telangana	KHAMMAM	2022	1.24
Telangana	KHAMMAM	2023	2.7
Telangana	KHAMMAM	2023	1.5
Telangana	NIZAMABAD	2021	7.29
Telangana	NIZAMABAD	2021	8.53
Telangana	NIZAMABAD	2021	3.74
Telangana	NIZAMABAD	2022	4.27
Telangana	NIZAMABAD	2022	10.88
Telangana	NIZAMABAD	2022	4.4
Telangana	NIZAMABAD	2022	2.3
Telangana	NIZAMABAD	2023	5.04
Telangana	NIZAMABAD	2023	11.4
Telangana	NIZAMABAD	2023	8.46
Telangana	KAMAREDDY	2023	5.04
Telangana	SIDDIPET	2023	5.92
Telangana	SIDDIPET	2023	9.73
Telangana	MEDAK	2021	3.35
Telangana	MEDAK	2022	4.87
Telangana	MEDAK	2022	9.8
Telangana	MEDAK	2022	3.61
Telangana	MEDAK	2022	3.25
Telangana	MEDAK	2023	9.73
Telangana	MEDAK	2023	6.34
Telangana	NALGONDA	2023	8.3
Telangana	YADADRI	2023	4.27
Telangana	NALGONDA	2021	1.79
Telangana	NALGONDA	2021	5.02
Telangana	NALGONDA	2022	4.52
Telangana	NALGONDA	2022	7.97
Telangana	NALGONDA	2022	1.46
Telangana	NALGONDA	2022	1.87
Telangana	NALGONDA	2023	2.28
Telangana	NALGONDA	2021	6.4
Telangana	NALGONDA	2021	5.53
Telangana	NALGONDA	2021	5.64
Telangana	NALGONDA	2022	7.3
Telangana	NALGONDA	2022	7.61
Telangana	NALGONDA	2022	4.84
Telangana	NALGONDA	2022	4.4
Telangana	NALGONDA	2023	7.26
Telangana	NALGONDA	2023	6.4
Telangana	JOGULAMBA(GADWAL)	2023	6.72
Telangana	JOGULAMBA(GADWAL)	2023	7.19
Telangana	MAHBUBNAGAR	2022	6.8
Telangana	MAHBUBNAGAR	2022	7.37
Telangana	MAHBUBNAGAR	2022	6.62
Telangana	MAHBUBNAGAR	2022	6.2
Telangana	MAHBUBNAGAR	2023	6.48
Telangana	WARANGAL RURAL	2021	8.5
Telangana	WARANGAL RURAL	2021	7.68
Telangana	WARANGAL RURAL	2022	9.28
Telangana	WARANGAL RURAL	2022	8.7
Telangana	WARANGAL RURAL	2022	5.91
Telangana	WARANGAL RURAL	2022	7.93
Telangana	WARANGAL RURAL	2023	9.34
Telangana	WARANGAL RURAL	2023	9.39
Telangana	WARANGAL RURAL	2023	7.77
Telangana	HANAMKONDA	2023	9.34
Telangana	KARIMNAGAR	2021	2.97
Telangana	KARIMNAGAR	2021	0.58
Telangana	KARIMNAGAR	2021	0.81
Telangana	KARIMNAGAR	2022	2.66
Telangana	KARIMNAGAR	2022	7.23
Telangana	KARIMNAGAR	2022	2.39
Telangana	KARIMNAGAR	2022	0.6
Telangana	KARIMNAGAR	2023	3.84
Telangana	KARIMNAGAR	2023	7.14
Telangana	MAHBUBNAGAR	2022	5.84
Telangana	MAHBUBNAGAR	2022	5.5
Telangana	MAHBUBNAGAR	2023	9.49
Telangana	MAHBUBNAGAR	2023	7.06
Telangana	KARIMNAGAR	2023	3.84
Telangana	MEDAK	2021	17.91
Telangana	MEDAK	2021	17.7
Telangana	MEDAK	2021	15.8
Telangana	MEDAK	2022	31.5
